Source,Destination,Protocol,SrcPort,DstPort,DataSize,Duration
111.183.8.139,10.198.0.166,6,22124,2006,58,0.000
10.198.0.166,111.183.8.139,6,2006,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1145,58,0.000
10.198.0.166,111.183.8.139,6,1145,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,787,58,0.000
10.198.0.166,111.183.8.139,6,787,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,82,58,0.000
10.198.0.166,111.183.8.139,6,82,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1840,58,0.000
10.198.0.166,111.183.8.139,6,1840,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3323,58,0.000
10.198.0.166,111.183.8.139,6,3323,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1322,58,0.000
10.198.0.166,111.183.8.139,6,1322,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2020,58,0.000
10.198.0.166,111.183.8.139,6,2020,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,5440,58,0.000
10.198.0.166,111.183.8.139,6,5440,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,8090,58,0.000
10.198.0.166,111.183.8.139,6,8090,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,541,58,0.000
10.198.0.166,111.183.8.139,6,541,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9080,58,0.000
10.198.0.166,111.183.8.139,6,9080,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1045,58,0.000
10.198.0.166,111.183.8.139,6,1045,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1761,58,0.000
10.198.0.166,111.183.8.139,6,1761,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,8400,58,0.000
10.198.0.166,111.183.8.139,6,8400,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,56738,58,0.000
10.198.0.166,111.183.8.139,6,56738,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,35500,58,0.000
10.198.0.166,111.183.8.139,6,35500,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,4125,58,0.000
10.198.0.166,111.183.8.139,6,4125,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1034,58,0.000
10.198.0.166,111.183.8.139,6,1034,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1044,58,0.000
10.198.0.166,111.183.8.139,6,1044,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1087,58,0.000
10.198.0.166,111.183.8.139,6,1087,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9878,58,0.000
10.198.0.166,111.183.8.139,6,9878,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,6389,58,0.000
10.198.0.166,111.183.8.139,6,6389,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,61532,58,0.000
10.198.0.166,111.183.8.139,6,61532,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,514,58,0.000
10.198.0.166,111.183.8.139,6,514,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2160,58,0.000
10.198.0.166,111.183.8.139,6,2160,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,873,58,0.000
10.198.0.166,111.183.8.139,6,873,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,7,58,0.000
10.198.0.166,111.183.8.139,6,7,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9011,58,0.000
10.198.0.166,111.183.8.139,6,9011,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3851,58,0.000
10.198.0.166,111.183.8.139,6,3851,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1914,58,0.000
10.198.0.166,111.183.8.139,6,1914,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,5414,58,0.000
10.198.0.166,111.183.8.139,6,5414,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1075,58,0.000
10.198.0.166,111.183.8.139,6,1075,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9207,58,0.000
10.198.0.166,111.183.8.139,6,9207,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1301,58,0.000
10.198.0.166,111.183.8.139,6,1301,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,34573,58,0.000
10.198.0.166,111.183.8.139,6,34573,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1141,58,0.000
10.198.0.166,111.183.8.139,6,1141,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1073,58,0.000
10.198.0.166,111.183.8.139,6,1073,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,5800,58,0.000
10.198.0.166,111.183.8.139,6,5800,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,280,58,0.000
10.198.0.166,111.183.8.139,6,280,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,49163,58,0.000
10.198.0.166,111.183.8.139,6,49163,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,513,58,0.000
10.198.0.166,111.183.8.139,6,513,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,4998,58,0.000
10.198.0.166,111.183.8.139,6,4998,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3367,58,0.000
10.198.0.166,111.183.8.139,6,3367,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,8100,58,0.000
10.198.0.166,111.183.8.139,6,8100,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1556,58,0.000
10.198.0.166,111.183.8.139,6,1556,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2007,58,0.000
10.198.0.166,111.183.8.139,6,2007,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,903,58,0.000
10.198.0.166,111.183.8.139,6,903,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1054,58,0.000
10.198.0.166,111.183.8.139,6,1054,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,8089,58,0.000
10.198.0.166,111.183.8.139,6,8089,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2998,58,0.000
10.198.0.166,111.183.8.139,6,2998,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1124,58,0.000
10.198.0.166,111.183.8.139,6,1124,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,700,58,0.000
10.198.0.166,111.183.8.139,6,700,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,406,58,0.000
10.198.0.166,111.183.8.139,6,406,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,32780,58,0.000
10.198.0.166,111.183.8.139,6,32780,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,55555,58,0.000
10.198.0.166,111.183.8.139,6,55555,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9009,58,0.000
10.198.0.166,111.183.8.139,6,9009,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,5631,58,0.000
10.198.0.166,111.183.8.139,6,5631,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,6668,58,0.000
10.198.0.166,111.183.8.139,6,6668,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,683,58,0.000
10.198.0.166,111.183.8.139,6,683,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1805,58,0.000
10.198.0.166,111.183.8.139,6,1805,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2126,58,0.000
10.198.0.166,111.183.8.139,6,2126,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1233,58,0.000
10.198.0.166,111.183.8.139,6,1233,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,19801,58,0.000
10.198.0.166,111.183.8.139,6,19801,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1071,58,0.000
10.198.0.166,111.183.8.139,6,1071,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9968,58,0.000
10.198.0.166,111.183.8.139,6,9968,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,646,58,0.000
10.198.0.166,111.183.8.139,6,646,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,5357,58,0.000
10.198.0.166,111.183.8.139,6,5357,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1718,58,0.000
10.198.0.166,111.183.8.139,6,1718,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9575,58,0.000
10.198.0.166,111.183.8.139,6,9575,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2049,58,0.000
10.198.0.166,111.183.8.139,6,2049,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,4444,58,0.000
10.198.0.166,111.183.8.139,6,4444,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2144,58,0.000
10.198.0.166,111.183.8.139,6,2144,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,880,58,0.000
10.198.0.166,111.183.8.139,6,880,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,5910,58,0.000
10.198.0.166,111.183.8.139,6,5910,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,6969,58,0.000
10.198.0.166,111.183.8.139,6,6969,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3493,58,0.000
10.198.0.166,111.183.8.139,6,3493,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2605,58,0.000
10.198.0.166,111.183.8.139,6,2605,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3814,58,0.000
10.198.0.166,111.183.8.139,6,3814,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,18988,58,0.000
10.198.0.166,111.183.8.139,6,18988,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1183,58,0.000
10.198.0.166,111.183.8.139,6,1183,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,19,58,0.000
10.198.0.166,111.183.8.139,6,19,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,54328,58,0.000
10.198.0.166,111.183.8.139,6,54328,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,7100,58,0.000
10.198.0.166,111.183.8.139,6,7100,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2869,58,0.000
10.198.0.166,111.183.8.139,6,2869,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1050,58,0.000
10.198.0.166,111.183.8.139,6,1050,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3300,58,0.000
10.198.0.166,111.183.8.139,6,3300,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2288,58,0.000
10.198.0.166,111.183.8.139,6,2288,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1236,58,0.000
10.198.0.166,111.183.8.139,6,1236,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,6901,58,0.000
10.198.0.166,111.183.8.139,6,6901,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9050,58,0.000
10.198.0.166,111.183.8.139,6,9050,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,255,58,0.000
10.198.0.166,111.183.8.139,6,255,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3005,58,0.000
10.198.0.166,111.183.8.139,6,3005,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1138,58,0.000
10.198.0.166,111.183.8.139,6,1138,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3325,58,0.000
111.183.8.139,10.198.0.166,6,22124,85,58,0.000
111.183.8.139,10.198.0.166,6,22124,524,58,0.000
10.198.0.166,111.183.8.139,6,3325,22124,54,0.000
10.198.0.166,111.183.8.139,6,85,22124,54,0.000
10.198.0.166,111.183.8.139,6,524,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1030,58,0.000
10.198.0.166,111.183.8.139,6,1030,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3784,58,0.000
10.198.0.166,111.183.8.139,6,3784,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1137,58,0.000
10.198.0.166,111.183.8.139,6,1137,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,667,58,0.000
10.198.0.166,111.183.8.139,6,667,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9618,58,0.000
10.198.0.166,111.183.8.139,6,9618,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9485,58,0.000
10.198.0.166,111.183.8.139,6,9485,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,902,58,0.000
10.198.0.166,111.183.8.139,6,902,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1108,58,0.000
10.198.0.166,111.183.8.139,6,1108,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,40193,58,0.000
10.198.0.166,111.183.8.139,6,40193,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3703,58,0.000
10.198.0.166,111.183.8.139,6,3703,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1862,58,0.000
10.198.0.166,111.183.8.139,6,1862,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9099,58,0.000
10.198.0.166,111.183.8.139,6,9099,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,222,58,0.000
10.198.0.166,111.183.8.139,6,222,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9535,58,0.000
10.198.0.166,111.183.8.139,6,9535,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1098,58,0.000
10.198.0.166,111.183.8.139,6,1098,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,389,58,0.000
10.198.0.166,111.183.8.139,6,389,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,555,58,0.000
10.198.0.166,111.183.8.139,6,555,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9998,58,0.000
10.198.0.166,111.183.8.139,6,9998,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,5544,58,0.000
10.198.0.166,111.183.8.139,6,5544,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,6106,58,0.000
10.198.0.166,111.183.8.139,6,6106,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9503,58,0.000
10.198.0.166,111.183.8.139,6,9503,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,6881,58,0.000
10.198.0.166,111.183.8.139,6,6881,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3372,58,0.000
10.198.0.166,111.183.8.139,6,3372,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2601,58,0.000
10.198.0.166,111.183.8.139,6,2601,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,6059,58,0.000
10.198.0.166,111.183.8.139,6,6059,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1164,58,0.000
10.198.0.166,111.183.8.139,6,1164,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,543,58,0.000
10.198.0.166,111.183.8.139,6,543,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1187,58,0.000
10.198.0.166,111.183.8.139,6,1187,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,7496,58,0.000
10.198.0.166,111.183.8.139,6,7496,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,7201,58,0.000
10.198.0.166,111.183.8.139,6,7201,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2200,58,0.000
111.183.8.139,10.198.0.166,6,22124,1583,58,0.000
10.198.0.166,111.183.8.139,6,2200,22124,54,0.000
10.198.0.166,111.183.8.139,6,1583,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1058,58,0.000
10.198.0.166,111.183.8.139,6,1058,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3690,58,0.000
10.198.0.166,111.183.8.139,6,3690,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,4002,58,0.000
10.198.0.166,111.183.8.139,6,4002,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,30000,58,0.000
10.198.0.166,111.183.8.139,6,30000,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,4129,58,0.000
10.198.0.166,111.183.8.139,6,4129,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1067,58,0.000
10.198.0.166,111.183.8.139,6,1067,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3031,58,0.000
10.198.0.166,111.183.8.139,6,3031,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,10617,58,0.000
10.198.0.166,111.183.8.139,6,10617,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1688,58,0.000
10.198.0.166,111.183.8.139,6,1688,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,7800,58,0.000
10.198.0.166,111.183.8.139,6,7800,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,7625,58,0.000
10.198.0.166,111.183.8.139,6,7625,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1078,58,0.000
10.198.0.166,111.183.8.139,6,1078,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1163,58,0.000
10.198.0.166,111.183.8.139,6,1163,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,5000,58,0.000
10.198.0.166,111.183.8.139,6,5000,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1021,58,0.000
10.198.0.166,111.183.8.139,6,1021,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,14000,58,0.000
10.198.0.166,111.183.8.139,6,14000,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,458,58,0.000
10.198.0.166,111.183.8.139,6,458,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1092,58,0.000
10.198.0.166,111.183.8.139,6,1092,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,50800,58,0.000
10.198.0.166,111.183.8.139,6,50800,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,8007,58,0.000
10.198.0.166,111.183.8.139,6,8007,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,9003,58,0.000
10.198.0.166,111.183.8.139,6,9003,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3260,58,0.000
10.198.0.166,111.183.8.139,6,3260,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2909,58,0.000
10.198.0.166,111.183.8.139,6,2909,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,5907,58,0.000
10.198.0.166,111.183.8.139,6,5907,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,4004,58,0.000
10.198.0.166,111.183.8.139,6,4004,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3268,58,0.000
10.198.0.166,111.183.8.139,6,3268,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,808,58,0.000
10.198.0.166,111.183.8.139,6,808,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,5002,58,0.000
10.198.0.166,111.183.8.139,6,5002,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,60443,58,0.000
10.198.0.166,111.183.8.139,6,60443,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2170,58,0.000
10.198.0.166,111.183.8.139,6,2170,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,33,58,0.000
111.183.8.139,10.198.0.166,6,22124,6666,58,0.000
10.198.0.166,111.183.8.139,6,33,22124,54,0.000
10.198.0.166,111.183.8.139,6,6666,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,8652,58,0.000
10.198.0.166,111.183.8.139,6,8652,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,8082,58,0.000
10.198.0.166,111.183.8.139,6,8082,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1875,58,0.000
10.198.0.166,111.183.8.139,6,1875,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,55055,58,0.000
10.198.0.166,111.183.8.139,6,55055,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,617,58,0.000
10.198.0.166,111.183.8.139,6,617,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,1079,58,0.000
10.198.0.166,111.183.8.139,6,1079,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,17,58,0.000
10.198.0.166,111.183.8.139,6,17,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,2043,58,0.000
10.198.0.166,111.183.8.139,6,2043,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,20,58,0.000
10.198.0.166,111.183.8.139,6,20,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,49154,58,0.000
10.198.0.166,111.183.8.139,6,49154,22124,54,0.000
111.183.8.139,10.198.0.166,6,22124,3869,58,0.000
10.198.0.166,111.183.8.139,6,3869,22124,54,0.000
111.183.8.139,10.198.0.166,6,22104,1500,58,0.000
10.198.0.166,111.183.8.139,6,1500,22104,54,0.000
111.183.8.139,10.198.0.166,6,22240,135,58,0.000
10.198.0.166,111.183.8.139,6,135,22240,54,0.000
111.183.8.139,10.198.0.166,6,22124,1500,58,0.000
10.198.0.166,111.183.8.139,6,1500,22124,54,0.000
141.98.10.140,10.198.0.166,6,52161,26214,54,0.000
10.198.0.166,141.98.10.140,6,26214,52161,54,0.000
165.232.98.174,10.198.0.166,6,42878,22,2366,3.024
10.198.0.166,165.232.98.174,6,22,42878,3363,2.713
46.101.61.18,10.198.0.166,6,36362,22,2464,2.736
10.198.0.166,46.101.61.18,6,22,36362,3429,2.454
185.156.73.181,10.198.0.166,6,57878,44362,54,0.000
10.198.0.166,185.156.73.181,6,44362,57878,54,0.000
193.163.125.14,10.198.0.166,6,55230,7123,58,0.000
10.198.0.166,193.163.125.14,6,7123,55230,54,0.000
78.128.114.106,10.198.0.166,6,52138,40073,54,0.000
10.198.0.166,78.128.114.106,6,40073,52138,54,0.000
212.73.148.37,10.198.0.166,6,45172,12962,66,0.000
10.198.0.166,212.73.148.37,6,12962,45172,54,0.000
138.197.184.254,10.198.0.166,6,48694,22,2102,2.362
10.198.0.166,138.197.184.254,6,22,48694,3363,2.072
80.82.65.202,10.198.0.166,6,49666,9971,54,0.000
10.198.0.166,80.82.65.202,6,9971,49666,54,0.000
212.73.148.24,10.198.0.166,6,52511,50576,66,0.000
10.198.0.166,212.73.148.24,6,50576,52511,54,0.000
157.245.100.147,10.198.0.166,6,42501,7000,54,0.000
10.198.0.166,157.245.100.147,6,7000,42501,54,0.000
175.97.135.92,10.198.0.166,1,,,54,0.000
10.198.0.166,175.97.135.92,1,,,54,0.000
152.42.189.60,10.198.0.166,6,46672,22,2432,3.398
10.198.0.166,152.42.189.60,6,22,46672,3431,3.260
149.202.37.76,10.198.0.166,6,61234,6000,58,0.000
10.198.0.166,149.202.37.76,6,6000,61234,54,0.000
92.118.39.92,10.198.0.166,6,52508,22,2520,2.743
10.198.0.166,92.118.39.92,6,22,52508,2839,2.536
212.73.148.40,10.198.0.166,6,52915,848,66,0.000
10.198.0.166,212.73.148.40,6,848,52915,54,0.000
207.154.215.99,10.198.0.166,6,44278,22,2432,4.634
10.198.0.166,207.154.215.99,6,22,44278,3363,4.363
104.243.40.131,10.198.0.166,17,5067,11032,1370,78.647
93.174.93.55,10.198.0.166,6,56551,56463,54,0.000
10.198.0.166,93.174.93.55,6,56463,56551,54,0.000
164.90.239.122,10.198.0.166,6,53620,56039,54,0.000
10.198.0.166,164.90.239.122,6,56039,53620,54,0.000
65.49.1.71,10.198.0.166,6,52093,631,54,0.000
10.198.0.166,65.49.1.71,6,631,52093,54,0.000
149.202.37.76,10.198.0.166,6,61234,5983,58,0.000
10.198.0.166,149.202.37.76,6,5983,61234,54,0.000
45.142.193.32,10.198.0.166,6,51272,17237,54,0.000
10.198.0.166,45.142.193.32,6,17237,51272,54,0.000
93.174.93.55,10.198.0.166,6,56551,8285,54,0.000
10.198.0.166,93.174.93.55,6,8285,56551,54,0.000
149.202.37.76,10.198.0.166,6,61234,5962,58,0.000
10.198.0.166,149.202.37.76,6,5962,61234,54,0.000
93.174.93.55,10.198.0.166,6,56551,7609,54,0.000
10.198.0.166,93.174.93.55,6,7609,56551,54,0.000
46.101.61.18,10.198.0.166,6,53848,22,2332,4.800
10.198.0.166,46.101.61.18,6,22,53848,3363,4.499
165.232.98.174,10.198.0.166,6,57274,22,2498,4.841
10.198.0.166,165.232.98.174,6,22,57274,3363,4.540
68.183.31.179,10.198.0.166,6,49056,22,2366,2.729
10.198.0.166,68.183.31.179,6,22,49056,3363,2.445
104.243.40.131,10.198.0.166,17,5099,11057,1374,75.761
80.94.95.249,10.198.0.166,6,52869,25298,54,0.000
10.198.0.166,80.94.95.249,6,25298,52869,54,0.000
185.156.73.197,10.198.0.166,6,49640,8777,54,0.000
10.198.0.166,185.156.73.197,6,8777,49640,54,0.000
123.160.221.153,10.198.0.166,6,49208,52188,66,0.000
10.198.0.166,123.160.221.153,6,52188,49208,54,0.000
80.82.65.202,10.198.0.166,6,49666,9287,54,0.000
10.198.0.166,80.82.65.202,6,9287,49666,54,0.000
138.197.184.254,10.198.0.166,6,37502,22,2312,3.810
10.198.0.166,138.197.184.254,6,22,37502,4495,3.540
159.89.162.153,10.198.0.166,6,51866,20177,54,0.000
10.198.0.166,159.89.162.153,6,20177,51866,54,0.000
104.243.40.131,10.198.0.166,17,5080,11035,458,0.000
45.148.10.117,10.198.0.166,6,53273,57163,54,0.000
10.198.0.166,45.148.10.117,6,57163,53273,54,0.000
5.231.242.28,10.198.0.166,6,46604,30610,54,0.000
10.198.0.166,5.231.242.28,6,30610,46604,54,0.000
143.110.248.82,10.198.0.166,6,53143,2932,54,0.000
10.198.0.166,143.110.248.82,6,2932,53143,54,0.000
104.243.40.131,10.198.0.166,17,5095,11058,915,75.979
177.20.192.30,10.198.0.166,6,3834,445,124,0.905
10.198.0.166,177.20.192.30,6,445,3834,108,0.905
104.243.40.131,10.198.0.166,17,5094,11053,1371,77.140
165.227.216.14,10.198.0.166,6,53229,12301,54,0.000
10.198.0.166,165.227.216.14,6,12301,53229,54,0.000
79.124.49.154,10.198.0.166,6,61000,3341,58,0.000
10.198.0.166,79.124.49.154,6,3341,61000,54,0.000
104.243.40.131,10.198.0.166,17,5087,11049,1375,79.081
152.42.189.60,10.198.0.166,6,35090,22,2498,2.780
10.198.0.166,152.42.189.60,6,22,35090,3297,2.646
123.160.221.159,10.198.0.166,6,40462,16261,66,0.000
10.198.0.166,123.160.221.159,6,16261,40462,54,0.000
46.101.61.18,10.198.0.166,6,51092,22,2250,3.175
10.198.0.166,46.101.61.18,6,22,51092,3363,2.882
104.243.40.131,10.198.0.166,17,5065,11031,916,77.732
192.241.140.188,10.198.0.166,6,51640,15519,54,0.000
10.198.0.166,192.241.140.188,6,15519,51640,54,0.000
165.232.98.174,10.198.0.166,6,59024,22,2498,3.600
10.198.0.166,165.232.98.174,6,22,59024,3363,3.328
138.197.184.254,10.198.0.166,6,45538,22,2168,3.522
10.198.0.166,138.197.184.254,6,22,45538,3429,3.228
193.32.162.108,10.198.0.166,6,56993,15201,54,0.000
10.198.0.166,193.32.162.108,6,15201,56993,54,0.000
